1744,1,1,1
1745,1,1,1
1746,1,1,1
1747,1,1,1
1748,1,1,1
1749,1,1,1
1750,1,1,1
1751,1,1,1
1752,1,1,1
1753,1,1,1
1754,1,1,1
1744,2,1,1
1745,2,1,1
1746,2,1,1
1747,2,1,1
1748,2,1,1
1749,2,1,1
1750,2,1,1
1751,2,1,1
1752,2,1,1
1753,2,1,1
1754,2,1,1
1744,3,1,1
1745,3,1,1
1746,3,1,1
1747,3,1,1
1748,3,1,1
1749,3,1,1
1750,3,1,1
1751,3,1,1
1752,3,1,1
1753,3,1,1
1754,3,1,1
1744,4,1,1
1745,4,1,1
1746,4,1,1
1752,4,1,1
1753,4,1,1
1754,4,1,1
1744,5,1,1
1745,5,1,1
1746,5,1,1
1752,5,1,1
1753,5,1,1
1754,5,1,1
1744,6,1,1
1745,6,1,1
1746,6,1,1
1752,6,1,1
1753,6,1,1
1754,6,1,1
1744,7,1,1
1745,7,1,1
1746,7,1,1
1752,7,1,1
1753,7,1,1
1754,7,1,1
1744,8,1,1
1745,8,1,1
1746,8,1,1
1752,8,1,1
1753,8,1,1
1754,8,1,1
1744,9,1,1
1745,9,1,1
1746,9,1,1
1747,9,1,1
1748,9,1,1
1749,9,1,1
1750,9,1,1
1751,9,1,1
1752,9,1,1
1753,9,1,1
1754,9,1,1
1744,10,1,1
1745,10,1,1
1746,10,1,1
1747,10,1,1
1748,10,1,1
1749,10,1,1
1750,10,1,1
1751,10,1,1
1752,10,1,1
1753,10,1,1
1754,10,1,1
1744,11,1,1
1745,11,1,1
1746,11,1,1
1747,11,1,1
1748,11,1,1
1749,11,1,1
1750,11,1,1
1751,11,1,1
1752,11,1,1
1753,11,1,1
1754,11,1,1
1243,469,1,1
1244,469,1,1
1245,469,1,1
1246,469,1,1
1247,469,1,1
1248,469,1,1
1249,469,1,1
1250,469,1,1
1251,469,1,1
1252,469,1,1
1253,469,1,1
1254,469,1,1
1255,469,1,1
1256,469,1,1
1257,469,1,1
1258,469,1,1
1259,469,1,1
1260,469,1,1
1261,469,1,1
1262,469,1,1
1263,469,1,1
1264,469,1,1
1238,470,1,1
1239,470,1,1
1240,470,1,1
1241,470,1,1
1242,470,1,1
1265,470,1,1
1266,470,1,1
1267,470,1,1
1231,471,1,1
1232,471,1,1
1233,471,1,1
1234,471,1,1
1235,471,1,1
1236,471,1,1
1237,471,1,1
1238,471,1,1
1268,471,1,1
1269,471,1,1
1270,471,1,1
1271,471,1,1
1224,472,1,1
1225,472,1,1
1226,472,1,1
1227,472,1,1
1228,472,1,1
1229,472,1,1
1230,472,1,1
1233,472,1,1
1272,472,1,1
1273,472,1,1
1274,472,1,1
1222,473,1,1
1223,473,1,1
1275,473,1,1
1276,473,1,1
1277,473,1,1
1278,473,1,1
1219,474,1,1
1220,474,1,1
1221,474,1,1
1222,474,1,1
1279,474,1,1
1280,474,1,1
1281,474,1,1
1217,475,1,1
1218,475,1,1
1282,475,1,1
1283,475,1,1
1284,475,1,1
1213,476,1,1
1214,476,1,1
1215,476,1,1
1216,476,1,1
1217,476,1,1
1285,476,1,1
1286,476,1,1
1287,476,1,1
1210,477,1,1
1211,477,1,1
1212,477,1,1
1213,477,1,1
1288,477,1,1
1289,477,1,1
1207,478,1,1
1208,478,1,1
1209,478,1,1
1290,478,1,1
1291,478,1,1
1292,478,1,1
1206,479,1,1
1293,479,1,1
1294,479,1,1
1204,480,1,1
1205,480,1,1
1295,480,1,1
1296,480,1,1
1202,481,1,1
1203,481,1,1
1297,481,1,1
1298,481,1,1
1200,482,1,1
1201,482,1,1
1299,482,1,1
1199,483,1,1
1200,483,1,1
1300,483,1,1
1198,484,1,1
1301,484,1,1
1302,484,1,1
1198,485,1,1
1303,485,1,1
1198,486,1,1
1199,486,1,1
1304,486,1,1
1200,487,1,1
1305,487,1,1
1306,487,1,1
1200,488,1,1
1201,488,1,1
1307,488,1,1
1200,489,1,1
1201,489,1,1
1308,489,1,1
1200,490,1,1
1201,490,1,1
1308,490,1,1
1200,491,1,1
1202,491,1,1
1309,491,1,1
1200,492,1,1
1202,492,1,1
1309,492,1,1
1310,492,1,1
1200,493,1,1
1203,493,1,1
1310,493,1,1
1200,494,1,1
1203,494,1,1
1204,494,1,1
1310,494,1,1
1199,495,1,1
1204,495,1,1
1205,495,1,1
1311,495,1,1
1199,496,1,1
1205,496,1,1
1206,496,1,1
1312,496,1,1
1199,497,1,1
1312,497,1,1
1199,498,1,1
1313,498,1,1
1199,499,1,1
1314,499,1,1
1199,500,1,1
1314,500,1,1
1315,500,1,1
1198,501,1,1
1316,501,1,1
1198,502,1,1
1317,502,1,1
1198,503,1,1
1318,503,1,1
1198,504,1,1
1318,504,1,1
1198,505,1,1
1319,505,1,1
1197,506,1,1
1198,506,1,1
1319,506,1,1
1320,506,1,1
1197,507,1,1
1320,507,1,1
1197,508,1,1
1320,508,1,1
1321,508,1,1
1197,509,1,1
1321,509,1,1
1197,510,1,1
1321,510,1,1
1322,510,1,1
1197,511,1,1
1322,511,1,1
1197,512,1,1
1322,512,1,1
1197,513,1,1
1322,513,1,1
1196,514,1,1
1321,514,1,1
1196,515,1,1
1321,515,1,1
1196,516,1,1
1321,516,1,1
1196,517,1,1
1320,517,1,1
1196,518,1,1
1320,518,1,1
1196,519,1,1
1319,519,1,1
1196,520,1,1
1318,520,1,1
1197,521,1,1
1317,521,1,1
1197,522,1,1
1316,522,1,1
1197,523,1,1
1315,523,1,1
1197,524,1,1
1314,524,1,1
1197,525,1,1
1198,525,1,1
1314,525,1,1
1198,526,1,1
1313,526,1,1
1198,527,1,1
1312,527,1,1
1199,528,1,1
1310,528,1,1
1311,528,1,1
1200,529,1,1
1309,529,1,1
1310,529,1,1
1201,530,1,1
1308,530,1,1
1202,531,1,1
1305,531,1,1
1306,531,1,1
1307,531,1,1
1203,532,1,1
1204,532,1,1
1304,532,1,1
1205,533,1,1
1302,533,1,1
1303,533,1,1
1206,534,1,1
1207,534,1,1
1300,534,1,1
1301,534,1,1
1208,535,1,1
1298,535,1,1
